country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,22,36.8595657348633,1,3,2020-04-24T00:00:00
SE,Blekinge,56,35.0863990783691,2,3,2020-04-24T00:00:00
SE,Värmland,126,44.6153526306152,5,13,2020-04-24T00:00:00
SE,Kalmar,137,55.8167572021484,10,16,2020-04-24T00:00:00
SE,Västernorrland,175,71.3275451660156,26,16,2020-04-24T00:00:00
SE,Norrbotten,218,87.1675720214844,28,25,2020-04-24T00:00:00
SE,Kronoberg,228,113.16877746582,12,4,2020-04-24T00:00:00
SE,Jämtland Härjedalen,261,199.526031494141,11,7,2020-04-24T00:00:00
SE,Västerbotten,273,100.465156555176,13,24,2020-04-24T00:00:00
SE,Halland,298,89.2621765136719,29,19,2020-04-24T00:00:00
SE,Gävleborg,475,165.285232543945,47,29,2020-04-24T00:00:00
SE,Skåne,606,43.9822998046875,60,56,2020-04-24T00:00:00
SE,Dalarna,612,212.525085449219,79,35,2020-04-24T00:00:00
SE,Västmanland,625,226.576522827148,77,31,2020-04-24T00:00:00
SE,Jönköping,636,174.91796875,51,42,2020-04-24T00:00:00
SE,Örebro,802,263.119049072266,48,42,2020-04-24T00:00:00
SE,Uppsala,802,209.010375976563,69,64,2020-04-24T00:00:00
SE,Sörmland,1057,355.246368408203,153,83,2020-04-24T00:00:00
SE,Östergötland,1305,280.346740722656,90,62,2020-04-24T00:00:00
SE,Västra Götaland,1886,109.277519226074,149,160,2020-04-24T00:00:00
SE,Stockholm,6967,293.090545654297,1192,522,2020-04-24T00:00:00
