country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,408,683.577392578125,6,7,2020-10-26T00:00:00
SE,Blekinge,945,592.0830078125,18,9,2020-10-26T00:00:00
SE,Kalmar,1117,455.089904785156,64,31,2020-10-26T00:00:00
SE,Västerbotten,1263,464.789367675781,31,34,2020-10-26T00:00:00
SE,Värmland,1558,551.67236328125,75,35,2020-10-26T00:00:00
SE,Jämtland Härjedalen,1624,1241.49523925781,64,22,2020-10-26T00:00:00
SE,Västernorrland,2081,848.186462402344,137,51,2020-10-26T00:00:00
SE,Norrbotten,2112,844.48583984375,88,65,2020-10-26T00:00:00
SE,Kronoberg,2282,1132.68041992188,112,28,2020-10-26T00:00:00
SE,Sörmland,2867,963.567932128906,256,133,2020-10-26T00:00:00
SE,Dalarna,3103,1077.55773925781,183,69,2020-10-26T00:00:00
SE,Halland,3218,963.911743164063,89,46,2020-10-26T00:00:00
SE,Västmanland,3632,1316.68151855469,184,58,2020-10-26T00:00:00
SE,Gävleborg,3695,1285.7451171875,170,76,2020-10-26T00:00:00
SE,Örebro,4407,1445.84240722656,172,85,2020-10-26T00:00:00
SE,Östergötland,5263,1130.62438964844,248,110,2020-10-26T00:00:00
SE,Uppsala,5485,1429.45373535156,252,168,2020-10-26T00:00:00
SE,Jönköping,6229,1713.15100097656,185,102,2020-10-26T00:00:00
SE,Skåne,8652,627.9453125,287,131,2020-10-26T00:00:00
SE,Västra Götaland,23328,1351.65747070313,873,470,2020-10-26T00:00:00
SE,Stockholm,32516,1367.89611816406,2424,953,2020-10-26T00:00:00
