country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,49,82.096305847168,3,4,2020-05-02T00:00:00
SE,Blekinge,73,45.7376289367676,2,3,2020-05-02T00:00:00
SE,Kalmar,179,72.928466796875,12,20,2020-05-02T00:00:00
SE,Värmland,198,70.1098403930664,10,15,2020-05-02T00:00:00
SE,Västernorrland,261,106.379943847656,42,23,2020-05-02T00:00:00
SE,Norrbotten,267,106.760284423828,33,28,2020-05-02T00:00:00
SE,Västerbotten,327,120.337387084961,15,24,2020-05-02T00:00:00
SE,Kronoberg,332,164.789627075195,23,8,2020-05-02T00:00:00
SE,Jämtland Härjedalen,338,258.390045166016,11,8,2020-05-02T00:00:00
SE,Halland,377,112.925643920898,34,23,2020-05-02T00:00:00
SE,Gävleborg,611,212.609008789063,59,35,2020-05-02T00:00:00
SE,Västmanland,788,285.667663574219,89,36,2020-05-02T00:00:00
SE,Dalarna,800,277.810577392578,101,42,2020-05-02T00:00:00
SE,Jönköping,821,225.798202514648,69,51,2020-05-02T00:00:00
SE,Skåne,823,59.7317352294922,70,65,2020-05-02T00:00:00
SE,Uppsala,1045,272.338958740234,94,84,2020-05-02T00:00:00
SE,Örebro,1078,353.668731689453,62,57,2020-05-02T00:00:00
SE,Sörmland,1277,429.186004638672,171,98,2020-05-02T00:00:00
SE,Östergötland,1468,315.363220214844,117,80,2020-05-02T00:00:00
SE,Västra Götaland,2636,152.733596801758,224,213,2020-05-02T00:00:00
SE,Stockholm,8334,350.598052978516,1428,614,2020-05-02T00:00:00
