country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,28,46.9121742248535,1,3,2020-04-27T00:00:00
SE,Blekinge,64,40.0987434387207,2,3,2020-04-27T00:00:00
SE,Värmland,136,48.1562538146973,8,14,2020-04-27T00:00:00
SE,Kalmar,146,59.4835510253906,10,17,2020-04-27T00:00:00
SE,Västernorrland,210,85.5930557250977,34,20,2020-04-27T00:00:00
SE,Norrbotten,233,93.1653442382813,30,27,2020-04-27T00:00:00
SE,Kronoberg,263,130.541168212891,17,7,2020-04-27T00:00:00
SE,Jämtland Härjedalen,281,214.815383911133,11,7,2020-04-27T00:00:00
SE,Västerbotten,293,107.825241088867,14,24,2020-04-27T00:00:00
SE,Halland,305,91.3589401245117,31,20,2020-04-27T00:00:00
SE,Gävleborg,520,180.943832397461,52,32,2020-04-27T00:00:00
SE,Skåne,679,49.2804985046387,62,59,2020-04-27T00:00:00
SE,Jönköping,682,187.569274902344,53,48,2020-04-27T00:00:00
SE,Dalarna,689,239.264358520508,82,39,2020-04-27T00:00:00
SE,Västmanland,702,254.490753173828,78,33,2020-04-27T00:00:00
SE,Örebro,877,287.724945068359,55,51,2020-04-27T00:00:00
SE,Uppsala,882,229.859298706055,84,66,2020-04-27T00:00:00
SE,Sörmland,1092,367.009490966797,158,87,2020-04-27T00:00:00
SE,Östergötland,1365,293.236236572266,91,69,2020-04-27T00:00:00
SE,Västra Götaland,2101,121.734931945801,164,181,2020-04-27T00:00:00
SE,Stockholm,7378,310.380676269531,1237,546,2020-04-27T00:00:00
