country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11836,19713.46875,78,46,2022-09-28T00:00:00
SE,Blekinge,30645,19255.7673339844,181,85,2022-09-28T00:00:00
SE,Jämtland Härjedalen,34138,26038.0200195313,192,95,2022-09-28T00:00:00
SE,Norrbotten,50439,20200.7312011719,445,264,2022-09-28T00:00:00
SE,Kronoberg,51091,25277.7060546875,407,162,2022-09-28T00:00:00
SE,Västernorrland,55741,22778.9545898438,663,216,2022-09-28T00:00:00
SE,Västerbotten,59523,21804.7465820313,375,194,2022-09-28T00:00:00
SE,Kalmar,62160,25273.6616210938,372,136,2022-09-28T00:00:00
SE,Sörmland,67342,22511.8986816406,644,437,2022-09-28T00:00:00
SE,Värmland,68610,24257.3718261719,395,189,2022-09-28T00:00:00
SE,Dalarna,74482,25887.0830078125,526,256,2022-09-28T00:00:00
SE,Gävleborg,74647,25966.2436523438,737,324,2022-09-28T00:00:00
SE,Västmanland,78051,28186.9956054688,527,155,2022-09-28T00:00:00
SE,Jönköping,89098,24428.6435546875,730,412,2022-09-28T00:00:00
SE,Uppsala,93192,24051.7421875,714,462,2022-09-28T00:00:00
SE,Örebro,97764,31998.6127929688,516,273,2022-09-28T00:00:00
SE,Östergötland,98111,21012.716796875,870,437,2022-09-28T00:00:00
SE,Halland,108185,32159.8850097656,496,228,2022-09-28T00:00:00
SE,Skåne,345298,24895.8149414063,2542,811,2022-09-28T00:00:00
SE,Västra Götaland,442591,25539.2016601563,3290,1654,2022-09-28T00:00:00
SE,Stockholm,595497,24927.1162109375,5525,2626,2022-09-28T00:00:00
