country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,12279,20450.2802734375,94,47,2023-01-04T00:00:00
SE,Blekinge,32121,20183.7429199219,205,93,2023-01-04T00:00:00
SE,Jämtland Härjedalen,35192,26841.6508789063,213,101,2023-01-04T00:00:00
SE,Norrbotten,51830,20757.9929199219,526,277,2023-01-04T00:00:00
SE,Kronoberg,53497,26467.2470703125,436,170,2023-01-04T00:00:00
SE,Västernorrland,58336,23840.0698242188,734,231,2023-01-04T00:00:00
SE,Västerbotten,62221,22792.3305664063,440,207,2023-01-04T00:00:00
SE,Kalmar,65173,26498.4096679688,418,142,2023-01-04T00:00:00
SE,Sörmland,71347,23849.5686035156,719,451,2023-01-04T00:00:00
SE,Värmland,72431,25608.0964355469,461,208,2023-01-04T00:00:00
SE,Gävleborg,75765,26355.1108398438,797,355,2023-01-04T00:00:00
SE,Dalarna,78924,27431.1826171875,602,272,2023-01-04T00:00:00
SE,Västmanland,80774,29169.5268554688,568,167,2023-01-04T00:00:00
SE,Jönköping,91999,25223.4169921875,779,429,2023-01-04T00:00:00
SE,Uppsala,97160,25073.38671875,765,483,2023-01-04T00:00:00
SE,Östergötland,101342,21704.345703125,931,464,2023-01-04T00:00:00
SE,Örebro,103641,33921.4448242188,580,285,2023-01-04T00:00:00
SE,Halland,112207,33354.2502441406,576,237,2023-01-04T00:00:00
SE,Skåne,355786,25650.7075195313,2759,845,2023-01-04T00:00:00
SE,Västra Götaland,453992,26196.5317382813,3593,1725,2023-01-04T00:00:00
SE,Stockholm,617339,25840.2470703125,5946,2731,2023-01-04T00:00:00
