country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,385,355,11,19235,0,0,2020-07-20T09:30:00
AT,Kärnten,448,420,13,34446,1,0,2020-07-20T09:30:00
AT,Vorarlberg,919,898,19,38148,1,0,2020-07-20T09:30:00
AT,Salzburg,1326,1241,38,43520,7,1,2020-07-20T09:30:00
AT,Steiermark,1989,1738,154,75828,2,1,2020-07-20T09:30:00
AT,Niederösterreich,3195,2899,105,137720,18,5,2020-07-20T09:30:00
AT,Oberösterreich,3269,2710,61,106520,40,2,2020-07-20T09:30:00
AT,Tirol,3609,3477,108,141811,1,0,2020-07-20T09:30:00
AT,Wien,4502,3921,202,201208,42,7,2020-07-20T09:30:00
AT,,19642,17659,711,798436,112,16,2020-07-20T09:30:00
