country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,2768,1430,26,69812,31,5,2020-11-02T08:00:00
AT,Kärnten,3078,1703,21,107350,84,5,2020-11-02T08:00:00
AT,Vorarlberg,6180,2798,34,127997,85,18,2020-11-02T08:00:00
AT,Salzburg,7732,4029,51,123930,109,17,2020-11-02T08:00:00
AT,Steiermark,10471,4870,224,224199,299,47,2020-11-02T08:00:00
AT,Tirol,13998,9861,124,302388,169,28,2020-11-02T08:00:00
AT,Niederösterreich,17219,10661,180,374337,299,43,2020-11-02T08:00:00
AT,Oberösterreich,19652,11164,127,290908,463,47,2020-11-02T08:00:00
AT,Wien,33281,22820,343,635130,409,81,2020-11-02T08:00:00
AT,,114379,69336,1130,2256051,1948,291,2020-11-02T08:00:00
