country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18593,18150,343,2558386,1,1,2021-08-05T09:30:00+02:00
AT,Vorarlberg,31296,30700,308,4005664,3,1,2021-08-05T09:30:00+02:00
AT,Kärnten,40705,39642,822,3046545,10,1,2021-08-05T09:30:00+02:00
AT,Salzburg,50157,49161,588,4351539,4,1,2021-08-05T09:30:00+02:00
AT,Tirol,64869,63775,636,5559791,15,4,2021-08-05T09:30:00+02:00
AT,Steiermark,80715,78043,2095,9453147,13,2,2021-08-05T09:30:00+02:00
AT,Niederösterreich,112259,109074,1827,13346139,16,5,2021-08-05T09:30:00+02:00
AT,Oberösterreich,118556,116205,1759,10803193,14,3,2021-08-05T09:30:00+02:00
AT,Wien,144209,140090,2367,15112334,56,18,2021-08-05T09:30:00+02:00
AT,Österreich,661359,644840,10745,68236738,132,36,2021-08-05T09:30:00+02:00
