country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,397,362,11,19815,0,0,2020-07-26T09:30:00
AT,Kärnten,454,430,13,37364,0,0,2020-07-26T09:30:00
AT,Vorarlberg,945,901,19,41217,4,1,2020-07-26T09:30:00
AT,Salzburg,1367,1226,37,45607,7,1,2020-07-26T09:30:00
AT,Steiermark,2050,1786,154,78346,7,2,2020-07-26T09:30:00
AT,Niederösterreich,3288,2936,105,147253,11,4,2020-07-26T09:30:00
AT,Oberösterreich,3499,2978,61,114297,28,2,2020-07-26T09:30:00
AT,Tirol,3646,3500,108,148567,2,0,2020-07-26T09:30:00
AT,Wien,4773,4090,204,215432,38,5,2020-07-26T09:30:00
AT,,20414,18209,712,847898,97,15,2020-07-26T09:30:00
