country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,458,414,11,27975,1,0,2020-08-22T15:00:00
AT,Kärnten,615,505,13,52304,2,1,2020-08-22T15:00:00
AT,Vorarlberg,1047,966,20,55761,2,0,2020-08-22T15:00:00
AT,Salzburg,1602,1369,39,55088,7,1,2020-08-22T15:00:00
AT,Steiermark,2300,1973,156,101776,7,1,2020-08-22T15:00:00
AT,Niederösterreich,3753,3385,108,188189,18,3,2020-08-22T15:00:00
AT,Tirol,3965,3675,108,182402,9,2,2020-08-22T15:00:00
AT,Oberösterreich,4357,3834,67,149396,19,4,2020-08-22T15:00:00
AT,Wien,6859,5285,210,274264,51,10,2020-08-22T15:00:00
AT,,24956,21406,732,1087155,116,22,2020-08-22T15:00:00
