country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,107361,100297,532,5055655,151,14,2022-04-10T09:30:00+02:00
AT,Vorarlberg,194444,185144,531,6977640,81,5,2022-04-10T09:30:00+02:00
AT,Kärnten,234884,226049,1256,6493552,141,12,2022-04-10T09:30:00+02:00
AT,Salzburg,281620,273922,912,10481328,82,6,2022-04-10T09:30:00+02:00
AT,Tirol,343650,335906,922,9408928,156,12,2022-04-10T09:30:00+02:00
AT,Steiermark,521549,503044,2847,20480125,413,36,2022-04-10T09:30:00+02:00
AT,Oberösterreich,728895,702582,2748,23845939,307,15,2022-04-10T09:30:00+02:00
AT,Niederösterreich,746096,691995,3151,36742904,481,29,2022-04-10T09:30:00+02:00
AT,Wien,828886,760177,3327,59879684,683,62,2022-04-10T09:30:00+02:00
AT,Österreich,3987385,3779116,16226,179365755,2495,191,2022-04-10T09:30:00+02:00
