country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,112217,107116,538,5103592,100,11,2022-04-21T09:30:00+02:00
AT,Vorarlberg,198740,193661,538,7006195,49,6,2022-04-21T09:30:00+02:00
AT,Kärnten,239175,234129,1597,6524096,80,4,2022-04-21T09:30:00+02:00
AT,Salzburg,286302,281640,1118,10511659,70,3,2022-04-21T09:30:00+02:00
AT,Tirol,348667,343873,928,9449715,89,6,2022-04-21T09:30:00+02:00
AT,Steiermark,530979,520818,2922,20594417,217,23,2022-04-21T09:30:00+02:00
AT,Oberösterreich,743346,727437,2788,24022269,160,4,2022-04-21T09:30:00+02:00
AT,Niederösterreich,769984,734053,3228,37219322,356,22,2022-04-21T09:30:00+02:00
AT,Wien,854948,815635,3400,60920825,583,51,2022-04-21T09:30:00+02:00
AT,Österreich,4084358,3958362,17057,181352090,1704,130,2022-04-21T09:30:00+02:00
