country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,349,331,11,16156,0,0,2020-06-24T15:00:00
AT,Kärnten,426,402,13,24731,2,0,2020-06-24T15:00:00
AT,Vorarlberg,908,889,19,27356,0,0,2020-06-24T15:00:00
AT,Salzburg,1245,1201,38,36907,3,0,2020-06-24T15:00:00
AT,Steiermark,1853,1673,151,62016,5,1,2020-06-24T15:00:00
AT,Oberösterreich,2362,2256,61,75108,7,0,2020-06-24T15:00:00
AT,Niederösterreich,2965,2778,101,101104,8,4,2020-06-24T15:00:00
AT,Tirol,3545,3444,108,82716,2,0,2020-06-24T15:00:00
AT,Wien,3717,3308,191,152490,43,6,2020-06-24T15:00:00
AT,,17370,16282,693,578584,70,11,2020-06-24T15:00:00
