country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,66668,58009,479,4611592,87,8,2022-03-02T09:30:00+01:00
AT,Vorarlberg,134035,120537,490,6664855,72,4,2022-03-02T09:30:00+01:00
AT,Kärnten,167931,153269,1176,6245590,214,21,2022-03-02T09:30:00+01:00
AT,Salzburg,207581,190475,846,10070098,110,4,2022-03-02T09:30:00+01:00
AT,Tirol,264731,243873,873,8864497,269,25,2022-03-02T09:30:00+01:00
AT,Steiermark,338911,300651,2646,19345418,379,21,2022-03-02T09:30:00+01:00
AT,Niederösterreich,477065,418676,2813,30961004,470,21,2022-03-02T09:30:00+01:00
AT,Oberösterreich,510761,470871,2509,22697776,403,23,2022-03-02T09:30:00+01:00
AT,Wien,576340,497428,3056,51042999,618,63,2022-03-02T09:30:00+01:00
AT,Österreich,2744023,2453789,14888,160503829,2622,190,2022-03-02T09:30:00+01:00
