country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,393,360,11,19707,0,0,2020-07-25T09:30:00
AT,Kärnten,452,430,13,37285,0,0,2020-07-25T09:30:00
AT,Vorarlberg,930,900,19,39235,4,1,2020-07-25T09:30:00
AT,Salzburg,1356,1224,37,45503,6,1,2020-07-25T09:30:00
AT,Steiermark,2048,1777,154,78173,8,3,2020-07-25T09:30:00
AT,Niederösterreich,3267,2935,105,145957,13,4,2020-07-25T09:30:00
AT,Oberösterreich,3476,2949,61,113240,28,2,2020-07-25T09:30:00
AT,Tirol,3638,3497,108,147075,2,0,2020-07-25T09:30:00
AT,Wien,4740,4052,203,214715,40,5,2020-07-25T09:30:00
AT,,20301,18124,711,840890,101,16,2020-07-25T09:30:00
