country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18584,18143,343,2550682,1,1,2021-08-04T09:30:00+02:00
AT,Vorarlberg,31267,30678,308,3990600,6,2,2021-08-04T09:30:00+02:00
AT,Kärnten,40677,39624,822,2908932,10,1,2021-08-04T09:30:00+02:00
AT,Salzburg,50115,49101,588,4317832,4,1,2021-08-04T09:30:00+02:00
AT,Tirol,64802,63697,636,5537315,18,3,2021-08-04T09:30:00+02:00
AT,Steiermark,80663,77990,2095,9395109,8,1,2021-08-04T09:30:00+02:00
AT,Niederösterreich,112204,109024,1827,13284346,16,5,2021-08-04T09:30:00+02:00
AT,Oberösterreich,118470,116153,1758,10740863,17,3,2021-08-04T09:30:00+02:00
AT,Wien,144072,139978,2367,15045879,42,8,2021-08-04T09:30:00+02:00
AT,Österreich,660854,644388,10744,67771558,122,25,2021-08-04T09:30:00+02:00
