country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,362,337,11,17432,2,0,2020-07-07T08:00:00
AT,Kärnten,434,404,13,29257,2,0,2020-07-07T08:00:00
AT,Vorarlberg,912,891,19,30776,0,0,2020-07-07T08:00:00
AT,Salzburg,1264,1212,38,39596,2,0,2020-07-07T08:00:00
AT,Steiermark,1904,1688,154,68021,2,1,2020-07-07T08:00:00
AT,Oberösterreich,2783,2287,61,86352,23,1,2020-07-07T08:00:00
AT,Niederösterreich,3035,2826,104,117939,15,2,2020-07-07T08:00:00
AT,Tirol,3569,3447,108,88265,2,0,2020-07-07T08:00:00
AT,Wien,4064,3555,198,176467,30,7,2020-07-07T08:00:00
AT,,18327,16647,706,654105,78,11,2020-07-07T08:00:00
