country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,32457,31165,441,3707296,51,11,2022-01-06T09:30:00+01:00
AT,Vorarlberg,64990,61804,431,5840284,39,13,2022-01-06T09:30:00+01:00
AT,Kärnten,85189,82342,1101,5680753,86,24,2022-01-06T09:30:00+01:00
AT,Salzburg,107135,100685,790,8783507,60,17,2022-01-06T09:30:00+01:00
AT,Tirol,126995,118674,813,7425749,122,37,2022-01-06T09:30:00+01:00
AT,Steiermark,154956,147962,2498,16656583,114,29,2022-01-06T09:30:00+01:00
AT,Niederösterreich,225306,215284,2585,21709076,146,49,2022-01-06T09:30:00+01:00
AT,Wien,251190,232830,2806,36221450,261,74,2022-01-06T09:30:00+01:00
AT,Oberösterreich,264721,257006,2358,19501691,92,41,2022-01-06T09:30:00+01:00
AT,Österreich,1312939,1247752,13823,125526389,971,295,2022-01-06T09:30:00+01:00
