country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,429,396,11,22160,2,0,2020-08-10T15:00:00
AT,Kärnten,501,445,13,44344,2,0,2020-08-10T15:00:00
AT,Vorarlberg,978,942,19,48463,1,0,2020-08-10T15:00:00
AT,Salzburg,1460,1305,38,50305,4,0,2020-08-10T15:00:00
AT,Steiermark,2134,1895,155,85490,13,5,2020-08-10T15:00:00
AT,Niederösterreich,3486,3195,108,169632,21,5,2020-08-10T15:00:00
AT,Tirol,3710,3564,108,168332,6,0,2020-08-10T15:00:00
AT,Oberösterreich,3847,3590,67,130632,23,5,2020-08-10T15:00:00
AT,Wien,5541,4678,204,246400,44,9,2020-08-10T15:00:00
AT,,22086,20010,723,965758,116,24,2020-08-10T15:00:00
