country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,274,148,6,1938,20,4,2020-04-15T09:30:00
AT,Kärnten,388,255,8,6549,25,10,2020-04-15T09:30:00
AT,Vorarlberg,846,646,7,6734,33,10,2020-04-15T09:30:00
AT,Salzburg,1176,778,26,12837,97,19,2020-04-15T09:30:00
AT,Steiermark,1593,617,90,16225,142,24,2020-04-15T09:30:00
AT,Wien,2084,572,81,32660,168,38,2020-04-15T09:30:00
AT,Oberösterreich,2150,1633,32,26579,117,30,2020-04-15T09:30:00
AT,Niederösterreich,2398,1315,71,16188,235,42,2020-04-15T09:30:00
AT,Tirol,3337,2134,72,37091,164,55,2020-04-15T09:30:00
AT,,14246,8098,393,156801,1001,232,2020-04-15T09:30:00
