country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,321,236,9,4232,13,2,2020-04-28T08:00:00
AT,Kärnten,407,368,12,9119,12,6,2020-04-28T08:00:00
AT,Vorarlberg,868,759,15,10219,11,5,2020-04-28T08:00:00
AT,Salzburg,1214,1071,33,18883,74,11,2020-04-28T08:00:00
AT,Steiermark,1747,1068,121,26126,75,12,2020-04-28T08:00:00
AT,Oberösterreich,2250,2022,53,36230,66,11,2020-04-28T08:00:00
AT,Wien,2388,1772,113,51804,141,23,2020-04-28T08:00:00
AT,Niederösterreich,2574,2042,92,27250,113,37,2020-04-28T08:00:00
AT,Tirol,3487,3024,101,48674,74,33,2020-04-28T08:00:00
AT,,15256,12362,549,232537,579,140,2020-04-28T08:00:00
