country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15900,14333,281,974111,82,17,2021-04-02T08:00:00
AT,Vorarlberg,24789,24378,281,1316236,22,3,2021-04-02T08:00:00
AT,Kärnten,34243,31720,747,1020563,83,10,2021-04-02T08:00:00
AT,Salzburg,44572,40562,538,1410452,117,19,2021-04-02T08:00:00
AT,Tirol,54113,51050,597,2395114,149,25,2021-04-02T08:00:00
AT,Steiermark,66490,60180,1863,2894660,324,54,2021-04-02T08:00:00
AT,Niederösterreich,92546,83586,1540,5413536,471,118,2021-04-02T08:00:00
AT,Oberösterreich,100016,93451,1603,3419985,326,70,2021-04-02T08:00:00
AT,Wien,116496,104469,1918,4960583,723,215,2021-04-02T08:00:00
AT,,549165,503729,9368,23805240,2297,531,2021-04-02T08:00:00
