country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,550,458,11,35857,0,0,2020-09-08T08:00:00
AT,Kärnten,668,625,13,63604,2,1,2020-09-08T08:00:00
AT,Vorarlberg,1204,1064,20,67146,3,1,2020-09-08T08:00:00
AT,Salzburg,1752,1545,39,59964,2,0,2020-09-08T08:00:00
AT,Steiermark,2661,2187,157,120178,9,1,2020-09-08T08:00:00
AT,Niederösterreich,4348,3832,109,215919,14,5,2020-09-08T08:00:00
AT,Tirol,4503,4150,108,199037,14,0,2020-09-08T08:00:00
AT,Oberösterreich,4937,4519,67,170371,31,3,2020-09-08T08:00:00
AT,Wien,9258,6920,222,334147,88,18,2020-09-08T08:00:00
AT,,29881,25300,746,1266223,163,29,2020-09-08T08:00:00
