country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,330,272,11,8145,6,0,2020-05-08T15:00:00
AT,Kärnten,411,386,13,11980,3,2,2020-05-08T15:00:00
AT,Vorarlberg,874,835,19,14274,3,2,2020-05-08T15:00:00
AT,Salzburg,1212,1142,36,26080,50,7,2020-05-08T15:00:00
AT,Steiermark,1792,1380,135,34368,38,6,2020-05-08T15:00:00
AT,Oberösterreich,2265,2151,57,45271,28,4,2020-05-08T15:00:00
AT,Wien,2631,1992,141,68859,109,18,2020-05-08T15:00:00
AT,Niederösterreich,2682,2394,95,38048,73,28,2020-05-08T15:00:00
AT,Tirol,3517,3284,107,57044,29,14,2020-05-08T15:00:00
AT,,15714,13836,614,304069,339,81,2020-05-08T15:00:00
