country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,139306,135475,578,5524664,47,1,2022-08-30T09:30:00+02:00
AT,Vorarlberg,227971,226874,574,7164467,15,2,2022-08-30T09:30:00+02:00
AT,Kärnten,278215,273500,1660,6740556,110,7,2022-08-30T09:30:00+02:00
AT,Salzburg,329420,326178,1179,10823784,71,3,2022-08-30T09:30:00+02:00
AT,Tirol,396507,392802,958,9747182,63,3,2022-08-30T09:30:00+02:00
AT,Steiermark,616075,607198,3449,21587056,113,9,2022-08-30T09:30:00+02:00
AT,Oberösterreich,855547,846546,2928,24970528,111,6,2022-08-30T09:30:00+02:00
AT,Niederösterreich,948418,923597,3883,40196114,228,16,2022-08-30T09:30:00+02:00
AT,Wien,1111455,1085714,4198,68655830,374,22,2022-08-30T09:30:00+02:00
AT,Österreich,4902914,4817884,19407,195410181,1132,69,2022-08-30T09:30:00+02:00
