country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,369,340,11,18514,2,0,2020-07-13T09:30:00
AT,Kärnten,444,413,13,31555,1,0,2020-07-13T09:30:00
AT,Vorarlberg,915,895,19,32908,1,0,2020-07-13T09:30:00
AT,Salzburg,1289,1222,38,41494,3,0,2020-07-13T09:30:00
AT,Steiermark,1929,1698,154,71731,3,1,2020-07-13T09:30:00
AT,Oberösterreich,3020,2415,61,97257,28,0,2020-07-13T09:30:00
AT,Niederösterreich,3067,2874,104,127866,13,3,2020-07-13T09:30:00
AT,Tirol,3590,3449,108,92289,3,0,2020-07-13T09:30:00
AT,Wien,4226,3694,200,187002,28,4,2020-07-13T09:30:00
AT,,18849,17000,708,700616,82,8,2020-07-13T09:30:00
