country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,393,360,11,19624,0,0,2020-07-24T15:00:00
AT,Kärnten,452,425,13,36994,2,0,2020-07-24T15:00:00
AT,Vorarlberg,930,900,19,38944,4,1,2020-07-24T15:00:00
AT,Salzburg,1353,1222,37,45191,6,1,2020-07-24T15:00:00
AT,Steiermark,2046,1775,154,77781,7,2,2020-07-24T15:00:00
AT,Niederösterreich,3255,2930,105,144361,14,4,2020-07-24T15:00:00
AT,Oberösterreich,3464,2905,61,112100,28,2,2020-07-24T15:00:00
AT,Tirol,3636,3490,108,146017,2,0,2020-07-24T15:00:00
AT,Wien,4695,4035,203,212829,40,7,2020-07-24T15:00:00
AT,,20224,18042,711,833841,103,17,2020-07-24T15:00:00
