country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,330,272,11,8145,6,0,2020-05-08T09:30:00
AT,Kärnten,411,386,13,11980,3,2,2020-05-08T09:30:00
AT,Vorarlberg,875,835,19,14274,3,2,2020-05-08T09:30:00
AT,Salzburg,1213,1142,36,26080,50,7,2020-05-08T09:30:00
AT,Steiermark,1788,1380,135,34368,38,6,2020-05-08T09:30:00
AT,Oberösterreich,2264,2151,57,45271,28,4,2020-05-08T09:30:00
AT,Wien,2609,1992,141,68859,109,18,2020-05-08T09:30:00
AT,Niederösterreich,2669,2394,95,38048,73,28,2020-05-08T09:30:00
AT,Tirol,3516,3284,107,57044,29,14,2020-05-08T09:30:00
AT,,15675,13836,614,304069,339,81,2020-05-08T09:30:00
