country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,32315,31129,440,3699077,50,13,2022-01-05T09:30:00+01:00
AT,Vorarlberg,64628,61627,428,5834166,39,13,2022-01-05T09:30:00+01:00
AT,Kärnten,84754,82207,1096,5668641,87,23,2022-01-05T09:30:00+01:00
AT,Salzburg,105900,100560,790,8756522,55,19,2022-01-05T09:30:00+01:00
AT,Tirol,125795,118290,810,7402715,122,43,2022-01-05T09:30:00+01:00
AT,Steiermark,154160,147720,2498,16629275,122,32,2022-01-05T09:30:00+01:00
AT,Niederösterreich,224012,214821,2581,21681582,168,52,2022-01-05T09:30:00+01:00
AT,Wien,248967,232448,2805,36065902,264,74,2022-01-05T09:30:00+01:00
AT,Oberösterreich,263555,256492,2354,19468989,103,40,2022-01-05T09:30:00+01:00
AT,Österreich,1304086,1245294,13802,125206869,1010,309,2022-01-05T09:30:00+01:00
