country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20166,19485,349,3029278,18,4,2021-09-29T09:30:00+02:00
AT,Vorarlberg,34510,33538,319,4819101,16,5,2021-09-29T09:30:00+02:00
AT,Kärnten,44092,42357,836,4183171,52,9,2021-09-29T09:30:00+02:00
AT,Salzburg,55797,53853,603,6034617,47,11,2021-09-29T09:30:00+02:00
AT,Tirol,70121,68462,658,6129012,53,16,2021-09-29T09:30:00+02:00
AT,Steiermark,88993,84679,2125,12233342,89,23,2021-09-29T09:30:00+02:00
AT,Niederösterreich,124527,119786,1876,16223977,121,32,2021-09-29T09:30:00+02:00
AT,Oberösterreich,135549,130245,1802,14286405,165,38,2021-09-29T09:30:00+02:00
AT,Wien,167291,157664,2430,19812048,309,88,2021-09-29T09:30:00+02:00
AT,Österreich,741046,710069,10998,86750951,870,226,2021-09-29T09:30:00+02:00
