country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,72603,63236,484,4695828,103,9,2022-03-08T09:30:00+01:00
AT,Vorarlberg,143447,127669,497,6723977,79,9,2022-03-08T09:30:00+01:00
AT,Kärnten,179023,161981,1191,6304144,207,16,2022-03-08T09:30:00+01:00
AT,Salzburg,219791,200388,854,10154622,106,3,2022-03-08T09:30:00+01:00
AT,Tirol,280841,257016,882,8972263,255,20,2022-03-08T09:30:00+01:00
AT,Steiermark,365751,327022,2671,19562982,411,28,2022-03-08T09:30:00+01:00
AT,Niederösterreich,514001,450907,2847,31781251,508,30,2022-03-08T09:30:00+01:00
AT,Oberösterreich,540673,499531,2540,22964919,462,24,2022-03-08T09:30:00+01:00
AT,Wien,608722,528343,3105,52304630,629,56,2022-03-08T09:30:00+01:00
AT,Österreich,2924852,2616093,15071,163464616,2760,195,2022-03-08T09:30:00+01:00
