country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,103578,93826,526,5011041,150,12,2022-04-03T09:30:00+02:00
AT,Vorarlberg,189490,178732,523,6950554,112,7,2022-04-03T09:30:00+02:00
AT,Kärnten,230052,215361,1242,6467203,206,23,2022-04-03T09:30:00+02:00
AT,Salzburg,276819,261085,888,10455617,107,10,2022-04-03T09:30:00+02:00
AT,Tirol,338601,326546,916,9351225,202,13,2022-04-03T09:30:00+02:00
AT,Steiermark,510727,473430,2814,20321345,526,35,2022-04-03T09:30:00+02:00
AT,Oberösterreich,712632,673259,2711,23746530,407,16,2022-04-03T09:30:00+02:00
AT,Niederösterreich,722729,644837,3077,35856245,639,36,2022-04-03T09:30:00+02:00
AT,Wien,802727,705154,3288,58683870,705,72,2022-04-03T09:30:00+02:00
AT,Österreich,3887355,3572230,15985,176843630,3054,224,2022-04-03T09:30:00+02:00
