country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,385,355,11,19235,0,0,2020-07-20T15:00:00
AT,Kärnten,451,420,13,34446,1,0,2020-07-20T15:00:00
AT,Vorarlberg,919,898,19,38148,1,0,2020-07-20T15:00:00
AT,Salzburg,1327,1241,38,43520,7,1,2020-07-20T15:00:00
AT,Steiermark,1990,1738,154,75828,2,1,2020-07-20T15:00:00
AT,Niederösterreich,3198,2899,105,137720,18,5,2020-07-20T15:00:00
AT,Oberösterreich,3279,2710,61,106520,40,2,2020-07-20T15:00:00
AT,Tirol,3610,3477,108,141811,1,0,2020-07-20T15:00:00
AT,Wien,4511,3921,202,201208,42,7,2020-07-20T15:00:00
AT,,19670,17659,711,798436,112,16,2020-07-20T15:00:00
