country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,342,327,11,13089,2,0,2020-06-03T08:00:00
AT,Kärnten,416,398,13,17395,0,0,2020-06-03T08:00:00
AT,Vorarlberg,900,867,19,21789,0,0,2020-06-03T08:00:00
AT,Salzburg,1220,1197,38,33485,0,0,2020-06-03T08:00:00
AT,Steiermark,1837,1647,147,51705,7,2,2020-06-03T08:00:00
AT,Oberösterreich,2297,2215,61,63575,3,0,2020-06-03T08:00:00
AT,Niederösterreich,2867,2678,100,72439,20,9,2020-06-03T08:00:00
AT,Wien,3260,2879,172,108942,49,12,2020-06-03T08:00:00
AT,Tirol,3535,3421,108,73959,7,3,2020-06-03T08:00:00
AT,,16674,15629,669,456378,88,26,2020-06-03T08:00:00
