country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8326,7481,145,105306,65,11,2020-12-13T09:30:00
AT,Vorarlberg,17328,15728,183,194759,109,21,2020-12-13T09:30:00
AT,Kärnten,17995,15891,372,159242,345,26,2020-12-13T09:30:00
AT,Salzburg,24408,21192,262,197104,206,25,2020-12-13T09:30:00
AT,Tirol,36569,34405,406,430280,270,57,2020-12-13T09:30:00
AT,Steiermark,36954,26709,773,356399,604,93,2020-12-13T09:30:00
AT,Niederösterreich,47007,41482,667,605067,454,82,2020-12-13T09:30:00
AT,Oberösterreich,65005,59471,921,429811,762,121,2020-12-13T09:30:00
AT,Wien,66353,58747,744,929542,629,141,2020-12-13T09:30:00
AT,,319945,281106,4473,3407510,3444,577,2020-12-13T09:30:00
