country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15910,14460,283,982101,77,18,2021-04-02T15:00:00
AT,Vorarlberg,24855,24430,281,1341643,24,1,2021-04-02T15:00:00
AT,Kärnten,34391,31879,749,1021313,85,14,2021-04-02T15:00:00
AT,Salzburg,44683,40767,540,1432749,116,19,2021-04-02T15:00:00
AT,Tirol,54158,51306,597,2413237,153,27,2021-04-02T15:00:00
AT,Steiermark,66754,60572,1866,2934598,326,54,2021-04-02T15:00:00
AT,Niederösterreich,92829,83999,1550,5481795,465,118,2021-04-02T15:00:00
AT,Oberösterreich,100221,93937,1603,3453475,323,68,2021-04-02T15:00:00
AT,Wien,116873,105325,1928,5025512,725,216,2021-04-02T15:00:00
AT,,550674,506675,9397,24086423,2294,535,2021-04-02T15:00:00
