country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,340,321,11,12236,2,0,2020-05-27T15:00:00
AT,Kärnten,414,398,13,15924,0,0,2020-05-27T15:00:00
AT,Vorarlberg,898,863,19,20095,0,0,2020-05-27T15:00:00
AT,Salzburg,1219,1192,38,32333,2,0,2020-05-27T15:00:00
AT,Steiermark,1835,1626,147,47783,7,1,2020-05-27T15:00:00
AT,Oberösterreich,2292,2209,60,59169,7,0,2020-05-27T15:00:00
AT,Niederösterreich,2860,2633,100,62155,28,13,2020-05-27T15:00:00
AT,Wien,3120,2581,149,98344,59,14,2020-05-27T15:00:00
AT,Tirol,3536,3405,108,70667,11,4,2020-05-27T15:00:00
AT,,16514,15228,645,418706,116,32,2020-05-27T15:00:00
