country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,342,328,11,13232,2,0,2020-06-04T08:00:00
AT,Kärnten,416,398,13,17836,0,0,2020-06-04T08:00:00
AT,Vorarlberg,901,867,19,21931,0,0,2020-06-04T08:00:00
AT,Salzburg,1220,1197,38,33675,0,0,2020-06-04T08:00:00
AT,Steiermark,1840,1655,148,52371,7,2,2020-06-04T08:00:00
AT,Oberösterreich,2301,2221,61,64275,3,0,2020-06-04T08:00:00
AT,Niederösterreich,2868,2687,100,73642,19,6,2020-06-04T08:00:00
AT,Wien,3280,2894,172,111587,49,11,2020-06-04T08:00:00
AT,Tirol,3537,3425,108,74409,7,2,2020-06-04T08:00:00
AT,,16705,15672,670,462958,87,21,2020-06-04T08:00:00
