country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,78324,66218,489,4760814,111,9,2022-03-12T09:30:00+01:00
AT,Vorarlberg,153129,132972,501,6765351,83,5,2022-03-12T09:30:00+01:00
AT,Kärnten,188576,166988,1199,6331997,225,12,2022-03-12T09:30:00+01:00
AT,Salzburg,232043,207296,860,10207263,99,3,2022-03-12T09:30:00+01:00
AT,Tirol,294021,266657,887,9043292,210,20,2022-03-12T09:30:00+01:00
AT,Steiermark,398034,342527,2688,19730085,458,32,2022-03-12T09:30:00+01:00
AT,Niederösterreich,555362,472157,2875,32514929,531,27,2022-03-12T09:30:00+01:00
AT,Oberösterreich,575044,520927,2554,23125285,403,22,2022-03-12T09:30:00+01:00
AT,Wien,641334,551631,3127,53532619,634,51,2022-03-12T09:30:00+01:00
AT,Österreich,3115867,2727373,15180,166011635,2754,181,2022-03-12T09:30:00+01:00
