country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,369,339,11,18445,2,0,2020-07-12T09:30:00
AT,Kärnten,444,413,13,31472,0,0,2020-07-12T09:30:00
AT,Vorarlberg,913,895,19,32195,1,0,2020-07-12T09:30:00
AT,Salzburg,1289,1219,38,41376,2,0,2020-07-12T09:30:00
AT,Steiermark,1926,1698,154,71594,3,1,2020-07-12T09:30:00
AT,Oberösterreich,2994,2385,61,96271,26,1,2020-07-12T09:30:00
AT,Niederösterreich,3064,2872,104,126405,14,3,2020-07-12T09:30:00
AT,Tirol,3588,3449,108,91980,2,0,2020-07-12T09:30:00
AT,Wien,4208,3682,200,187002,33,5,2020-07-12T09:30:00
AT,,18795,16952,708,696740,83,10,2020-07-12T09:30:00
