country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7616,6168,106,97629,103,19,2020-12-02T15:00:00
AT,Kärnten,15623,12088,241,150775,412,35,2020-12-02T15:00:00
AT,Vorarlberg,15803,13724,136,175570,154,31,2020-12-02T15:00:00
AT,Salzburg,22016,16747,188,183930,221,24,2020-12-02T15:00:00
AT,Steiermark,32481,19937,581,330337,742,110,2020-12-02T15:00:00
AT,Tirol,33725,29702,347,408193,402,74,2020-12-02T15:00:00
AT,Niederösterreich,42231,33854,538,540949,585,101,2020-12-02T15:00:00
AT,Oberösterreich,58970,51315,679,416203,937,151,2020-12-02T15:00:00
AT,Wien,60958,50122,630,845786,689,129,2020-12-02T15:00:00
AT,,289423,233657,3446,3149372,4245,674,2020-12-02T15:00:00
