country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,675,542,11,42354,8,2,2020-09-20T09:30:00
AT,Kärnten,764,662,13,71293,8,1,2020-09-20T09:30:00
AT,Vorarlberg,1675,1150,20,78516,17,3,2020-09-20T09:30:00
AT,Salzburg,2016,1689,40,65051,10,2,2020-09-20T09:30:00
AT,Steiermark,3130,2504,159,137802,32,5,2020-09-20T09:30:00
AT,Tirol,5502,4741,109,217533,18,3,2020-09-20T09:30:00
AT,Niederösterreich,5529,4415,110,241892,40,12,2020-09-20T09:30:00
AT,Oberösterreich,5800,5007,69,187781,35,2,2020-09-20T09:30:00
AT,Wien,13157,8519,235,402461,173,38,2020-09-20T09:30:00
AT,,38248,29229,766,1444683,341,68,2020-09-20T09:30:00
