country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,1020,723,11,52832,14,5,2020-10-08T09:30:00
AT,Kärnten,1064,879,13,85501,11,2,2020-10-08T09:30:00
AT,Vorarlberg,2221,1795,24,98888,17,4,2020-10-08T09:30:00
AT,Salzburg,2586,2113,43,91634,15,1,2020-10-08T09:30:00
AT,Steiermark,3920,3192,175,169436,41,10,2020-10-08T09:30:00
AT,Tirol,6642,5915,109,245706,28,3,2020-10-08T09:30:00
AT,Oberösterreich,7531,6378,75,224371,54,5,2020-10-08T09:30:00
AT,Niederösterreich,7908,6404,121,289066,87,14,2020-10-08T09:30:00
AT,Wien,19249,13890,267,499422,239,63,2020-10-08T09:30:00
AT,,52141,41289,838,1756856,506,107,2020-10-08T09:30:00
