country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,57655,50567,468,4440126,69,4,2022-02-18T09:30:00+01:00
AT,Vorarlberg,118802,104343,478,6530689,79,3,2022-02-18T09:30:00+01:00
AT,Kärnten,149518,127722,1147,6154764,173,14,2022-02-18T09:30:00+01:00
AT,Salzburg,187268,170200,828,9869694,94,6,2022-02-18T09:30:00+01:00
AT,Tirol,237294,217003,855,8611340,229,21,2022-02-18T09:30:00+01:00
AT,Steiermark,294636,254408,2596,18846722,343,28,2022-02-18T09:30:00+01:00
AT,Niederösterreich,411249,350090,2727,29097240,350,24,2022-02-18T09:30:00+01:00
AT,Oberösterreich,454885,407708,2448,22074982,342,27,2022-02-18T09:30:00+01:00
AT,Wien,513435,425298,2990,48436267,612,67,2022-02-18T09:30:00+01:00
AT,Österreich,2424742,2107339,14537,154061824,2291,194,2022-02-18T09:30:00+01:00
