country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,604,498,11,38634,6,2,2020-09-15T08:00:00
AT,Kärnten,714,640,13,66838,3,1,2020-09-15T08:00:00
AT,Vorarlberg,1463,1101,20,72393,8,2,2020-09-15T08:00:00
AT,Salzburg,1853,1618,40,62211,5,1,2020-09-15T08:00:00
AT,Steiermark,2913,2346,157,128376,18,3,2020-09-15T08:00:00
AT,Niederösterreich,4942,4077,110,230082,24,7,2020-09-15T08:00:00
AT,Tirol,5008,4370,108,207020,15,1,2020-09-15T08:00:00
AT,Oberösterreich,5364,4731,68,179258,30,2,2020-09-15T08:00:00
AT,Wien,11368,7629,230,366596,146,28,2020-09-15T08:00:00
AT,,34229,27010,757,1351408,255,47,2020-09-15T08:00:00
