country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,380,355,11,19195,0,0,2020-07-19T09:30:00
AT,Kärnten,448,418,13,34397,1,0,2020-07-19T09:30:00
AT,Vorarlberg,918,897,19,37568,1,0,2020-07-19T09:30:00
AT,Salzburg,1323,1241,38,43377,5,1,2020-07-19T09:30:00
AT,Steiermark,1983,1738,154,75696,4,1,2020-07-19T09:30:00
AT,Niederösterreich,3186,2893,105,136543,18,4,2020-07-19T09:30:00
AT,Oberösterreich,3235,2681,61,105661,30,1,2020-07-19T09:30:00
AT,Tirol,3608,3476,108,96014,1,0,2020-07-19T09:30:00
AT,Wien,4471,3900,202,200218,39,7,2020-07-19T09:30:00
AT,,19552,17599,711,748669,99,14,2020-07-19T09:30:00
