country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,329,261,11,7795,6,1,2020-05-06T08:00:00
AT,Kärnten,411,383,13,11029,5,2,2020-05-06T08:00:00
AT,Vorarlberg,875,828,18,13156,8,4,2020-05-06T08:00:00
AT,Salzburg,1214,1119,36,25216,53,7,2020-05-06T08:00:00
AT,Steiermark,1778,1300,134,32158,41,9,2020-05-06T08:00:00
AT,Oberösterreich,2259,2115,57,42706,40,7,2020-05-06T08:00:00
AT,Wien,2560,1902,137,64413,136,20,2020-05-06T08:00:00
AT,Niederösterreich,2653,2310,95,34690,86,33,2020-05-06T08:00:00
AT,Tirol,3510,3244,105,54720,43,21,2020-05-06T08:00:00
AT,,15589,13462,606,285883,418,104,2020-05-06T08:00:00
