country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,94766,80773,505,4917684,133,14,2022-03-24T09:30:00+01:00
AT,Vorarlberg,177693,155632,511,6886046,98,3,2022-03-24T09:30:00+01:00
AT,Kärnten,215351,190935,1219,6417616,272,17,2022-03-24T09:30:00+01:00
AT,Salzburg,262533,235471,874,10372586,130,7,2022-03-24T09:30:00+01:00
AT,Tirol,325283,302814,905,9251815,231,23,2022-03-24T09:30:00+01:00
AT,Steiermark,477831,414482,2743,20137237,551,40,2022-03-24T09:30:00+01:00
AT,Niederösterreich,663449,563317,2982,34280317,657,37,2022-03-24T09:30:00+01:00
AT,Oberösterreich,667955,603006,2642,23521776,444,24,2022-03-24T09:30:00+01:00
AT,Wien,742232,622456,3198,56773050,719,68,2022-03-24T09:30:00+01:00
AT,Österreich,3627093,3168886,15579,172558127,3235,233,2022-03-24T09:30:00+01:00
