country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,47942,39824,459,4226485,62,6,2022-02-05T09:30:00+01:00
AT,Vorarlberg,98632,74747,461,6356482,72,8,2022-02-05T09:30:00+01:00
AT,Kärnten,120743,100575,1124,6026479,121,12,2022-02-05T09:30:00+01:00
AT,Salzburg,164406,143967,813,9622065,87,8,2022-02-05T09:30:00+01:00
AT,Tirol,205287,175603,844,8282027,161,19,2022-02-05T09:30:00+01:00
AT,Steiermark,238666,192639,2546,18181604,245,20,2022-02-05T09:30:00+01:00
AT,Niederösterreich,337453,284676,2664,27083740,302,28,2022-02-05T09:30:00+01:00
AT,Oberösterreich,379503,336688,2397,21271164,270,21,2022-02-05T09:30:00+01:00
AT,Wien,434972,321338,2906,45266877,563,76,2022-02-05T09:30:00+01:00
AT,Österreich,2027604,1670057,14214,146316923,1883,198,2022-02-05T09:30:00+01:00
