country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,344,329,11,15512,0,0,2020-06-17T15:00:00
AT,Kärnten,419,402,13,22357,0,0,2020-06-17T15:00:00
AT,Vorarlberg,906,882,19,25903,0,0,2020-06-17T15:00:00
AT,Salzburg,1225,1201,38,35253,1,0,2020-06-17T15:00:00
AT,Steiermark,1843,1688,151,59126,4,3,2020-06-17T15:00:00
AT,Oberösterreich,2331,2235,61,71671,8,1,2020-06-17T15:00:00
AT,Niederösterreich,2927,2754,100,92627,7,1,2020-06-17T15:00:00
AT,Tirol,3541,3440,108,80367,2,1,2020-06-17T15:00:00
AT,Wien,3581,3168,186,137799,49,5,2020-06-17T15:00:00
AT,,17117,16099,687,540615,71,11,2020-06-17T15:00:00
