country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,53063,44603,466,4332440,62,6,2022-02-11T09:30:00+01:00
AT,Vorarlberg,108943,83804,467,6443443,72,4,2022-02-11T09:30:00+01:00
AT,Kärnten,136674,109098,1126,6088079,135,14,2022-02-11T09:30:00+01:00
AT,Salzburg,176474,156483,818,9746241,93,3,2022-02-11T09:30:00+01:00
AT,Tirol,221148,196570,847,8447457,209,18,2022-02-11T09:30:00+01:00
AT,Steiermark,265350,217912,2562,18523089,282,21,2022-02-11T09:30:00+01:00
AT,Niederösterreich,368835,313491,2690,28028714,287,30,2022-02-11T09:30:00+01:00
AT,Oberösterreich,417411,367234,2421,21641085,319,25,2022-02-11T09:30:00+01:00
AT,Wien,469687,373872,2940,46618103,615,67,2022-02-11T09:30:00+01:00
AT,Österreich,2217585,1863067,14337,149868651,2074,188,2022-02-11T09:30:00+01:00
