country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,675,529,11,42217,8,3,2020-09-20T08:00:00
AT,Kärnten,764,656,13,71131,8,1,2020-09-20T08:00:00
AT,Vorarlberg,1675,1137,20,77017,17,3,2020-09-20T08:00:00
AT,Salzburg,2016,1686,40,64639,10,2,2020-09-20T08:00:00
AT,Steiermark,3130,2491,159,137321,35,5,2020-09-20T08:00:00
AT,Tirol,5502,4697,109,215852,18,3,2020-09-20T08:00:00
AT,Niederösterreich,5529,4362,110,239740,38,12,2020-09-20T08:00:00
AT,Oberösterreich,5800,4948,69,186664,35,2,2020-09-20T08:00:00
AT,Wien,13157,8455,234,397518,180,53,2020-09-20T08:00:00
AT,,38248,28961,765,1432099,349,84,2020-09-20T08:00:00
