country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,337,318,11,10959,1,0,2020-05-22T09:00:00
AT,Kärnten,411,393,13,15022,1,0,2020-05-22T09:00:00
AT,Vorarlberg,895,862,19,18917,1,0,2020-05-22T09:00:00
AT,Salzburg,1220,1191,38,31536,4,0,2020-05-22T09:00:00
AT,Steiermark,1834,1592,143,44859,10,2,2020-05-22T09:00:00
AT,Oberösterreich,2287,2199,60,55839,12,0,2020-05-22T09:00:00
AT,Niederösterreich,2813,2574,100,53663,38,12,2020-05-22T09:00:00
AT,Wien,3027,2480,144,91303,80,14,2020-05-22T09:00:00
AT,Tirol,3534,3396,107,68390,12,3,2020-05-22T09:00:00
AT,,16358,15005,635,390488,159,31,2020-05-22T09:00:00
