country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,50031,41635,460,4281132,59,6,2022-02-08T09:30:00+01:00
AT,Vorarlberg,102730,77838,462,6396114,75,5,2022-02-08T09:30:00+01:00
AT,Kärnten,128405,104297,1125,6053524,147,13,2022-02-08T09:30:00+01:00
AT,Salzburg,169070,150470,817,9679861,89,3,2022-02-08T09:30:00+01:00
AT,Tirol,213119,184927,847,8361580,197,18,2022-02-08T09:30:00+01:00
AT,Steiermark,249916,203654,2554,18339150,273,25,2022-02-08T09:30:00+01:00
AT,Niederösterreich,352088,299058,2675,27395519,290,29,2022-02-08T09:30:00+01:00
AT,Oberösterreich,395152,352657,2410,21440587,329,25,2022-02-08T09:30:00+01:00
AT,Wien,450803,339609,2921,45904905,613,70,2022-02-08T09:30:00+01:00
AT,Österreich,2111314,1754145,14271,147852372,2072,194,2022-02-08T09:30:00+01:00
