country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,338,316,11,10882,1,0,2020-05-20T09:30:00
AT,Kärnten,411,393,13,14763,1,0,2020-05-20T09:30:00
AT,Vorarlberg,894,861,19,18390,1,0,2020-05-20T09:30:00
AT,Salzburg,1220,1183,38,31196,7,1,2020-05-20T09:30:00
AT,Steiermark,1828,1574,142,42955,12,2,2020-05-20T09:30:00
AT,Oberösterreich,2289,2200,60,54237,15,0,2020-05-20T09:30:00
AT,Niederösterreich,2793,2557,99,51582,41,14,2020-05-20T09:30:00
AT,Wien,2970,2405,144,88196,81,14,2020-05-20T09:30:00
AT,Tirol,3532,3393,107,67391,15,6,2020-05-20T09:30:00
AT,,16275,14882,633,379592,174,37,2020-05-20T09:30:00
