country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,87859,73571,500,4858816,127,13,2022-03-19T09:30:00+01:00
AT,Vorarlberg,167965,145262,506,6838116,99,4,2022-03-19T09:30:00+01:00
AT,Kärnten,205050,179945,1208,6386876,286,19,2022-03-19T09:30:00+01:00
AT,Salzburg,250761,223483,870,10315495,114,5,2022-03-19T09:30:00+01:00
AT,Tirol,313855,287727,897,9173573,215,19,2022-03-19T09:30:00+01:00
AT,Steiermark,448184,381329,2713,19973728,485,31,2022-03-19T09:30:00+01:00
AT,Niederösterreich,621342,519897,2934,33807219,577,25,2022-03-19T09:30:00+01:00
AT,Oberösterreich,632618,563797,2599,23363570,432,20,2022-03-19T09:30:00+01:00
AT,Wien,701377,588814,3160,55563807,696,67,2022-03-19T09:30:00+01:00
AT,Österreich,3429011,2963825,15387,170281200,3031,203,2022-03-19T09:30:00+01:00
