country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,852,630,11,47996,9,3,2020-09-30T15:00:00
AT,Kärnten,926,759,13,78719,10,2,2020-09-30T15:00:00
AT,Vorarlberg,1929,1427,22,89928,10,3,2020-09-30T15:00:00
AT,Salzburg,2266,1891,41,84422,12,1,2020-09-30T15:00:00
AT,Steiermark,3575,2856,166,154854,49,7,2020-09-30T15:00:00
AT,Tirol,6046,5509,109,231619,23,4,2020-09-30T15:00:00
AT,Oberösterreich,6662,5772,73,208280,49,5,2020-09-30T15:00:00
AT,Niederösterreich,6840,5481,114,267881,90,13,2020-09-30T15:00:00
AT,Wien,16304,11319,250,454288,244,52,2020-09-30T15:00:00
AT,,45400,35644,799,1617987,496,90,2020-09-30T15:00:00
