country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,331,297,11,9162,4,0,2020-05-13T09:30:00
AT,Kärnten,411,388,13,13172,2,0,2020-05-13T09:30:00
AT,Vorarlberg,882,847,19,16463,0,0,2020-05-13T09:30:00
AT,Salzburg,1216,1171,37,28272,15,2,2020-05-13T09:30:00
AT,Steiermark,1814,1482,139,37421,19,5,2020-05-13T09:30:00
AT,Oberösterreich,2268,2177,59,48661,20,2,2020-05-13T09:30:00
AT,Niederösterreich,2717,2467,95,43776,65,21,2020-05-13T09:30:00
AT,Wien,2764,2126,144,76478,96,16,2020-05-13T09:30:00
AT,Tirol,3518,3349,107,62847,22,9,2020-05-13T09:30:00
AT,,15921,14304,624,336252,243,55,2020-05-13T09:30:00
