country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,831,616,11,47338,9,3,2020-09-30T08:00:00
AT,Kärnten,928,735,13,78010,11,1,2020-09-30T08:00:00
AT,Vorarlberg,1912,1390,22,88155,8,3,2020-09-30T08:00:00
AT,Salzburg,2265,1878,40,69696,10,2,2020-09-30T08:00:00
AT,Steiermark,3552,2778,165,153499,49,9,2020-09-30T08:00:00
AT,Tirol,6021,5427,109,229719,26,4,2020-09-30T08:00:00
AT,Oberösterreich,6570,5706,73,206403,51,6,2020-09-30T08:00:00
AT,Niederösterreich,6774,5386,113,265717,93,13,2020-09-30T08:00:00
AT,Wien,16090,11000,250,448041,234,49,2020-09-30T08:00:00
AT,,44943,34916,796,1586578,491,90,2020-09-30T08:00:00
