country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,1217,842,13,56187,17,4,2020-10-14T15:00:00
AT,Kärnten,1325,1000,13,90495,12,2,2020-10-14T15:00:00
AT,Vorarlberg,2532,1942,27,106030,22,4,2020-10-14T15:00:00
AT,Salzburg,3143,2281,44,96797,30,2,2020-10-14T15:00:00
AT,Steiermark,4438,3417,181,180738,64,9,2020-10-14T15:00:00
AT,Tirol,7611,6436,111,255973,52,8,2020-10-14T15:00:00
AT,Oberösterreich,8653,7034,77,237453,81,7,2020-10-14T15:00:00
AT,Niederösterreich,8976,7242,128,305198,111,20,2020-10-14T15:00:00
AT,Wien,21680,15652,278,532801,265,56,2020-10-14T15:00:00
AT,,59575,45846,872,1861672,654,112,2020-10-14T15:00:00
