country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7367,5922,99,96565,106,22,2020-11-30T09:30:00
AT,Kärnten,14866,11107,210,148739,426,35,2020-11-30T09:30:00
AT,Vorarlberg,15469,12660,125,172613,163,32,2020-11-30T09:30:00
AT,Salzburg,21236,15823,166,180756,236,25,2020-11-30T09:30:00
AT,Steiermark,31176,18531,521,324319,731,123,2020-11-30T09:30:00
AT,Tirol,32894,28480,328,403494,388,72,2020-11-30T09:30:00
AT,Niederösterreich,40894,31922,500,531533,587,105,2020-11-30T09:30:00
AT,Oberösterreich,57516,49040,618,410155,1035,151,2020-11-30T09:30:00
AT,Wien,59325,48207,617,830144,668,136,2020-11-30T09:30:00
AT,,280743,221692,3184,3098318,4340,701,2020-11-30T09:30:00
