country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,644,517,11,40600,7,1,2020-09-17T15:00:00
AT,Kärnten,741,649,13,68401,7,1,2020-09-17T15:00:00
AT,Vorarlberg,1562,1115,20,74680,17,3,2020-09-17T15:00:00
AT,Salzburg,1924,1656,40,63402,10,1,2020-09-17T15:00:00
AT,Steiermark,3010,2448,157,133609,29,5,2020-09-17T15:00:00
AT,Tirol,5203,4557,109,211061,15,2,2020-09-17T15:00:00
AT,Niederösterreich,5258,4209,110,236324,33,8,2020-09-17T15:00:00
AT,Oberösterreich,5626,4839,68,183608,31,2,2020-09-17T15:00:00
AT,Wien,12240,8054,230,383426,170,32,2020-09-17T15:00:00
AT,,36208,28044,758,1395111,319,55,2020-09-17T15:00:00
