country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19064,18461,345,2791257,11,1,2021-08-31T09:30:00+02:00
AT,Vorarlberg,32584,31615,311,4407614,20,4,2021-08-31T09:30:00+02:00
AT,Kärnten,41791,40550,824,3555562,27,7,2021-08-31T09:30:00+02:00
AT,Salzburg,52175,50498,592,5276947,28,4,2021-08-31T09:30:00+02:00
AT,Tirol,67055,65544,638,5850693,28,4,2021-08-31T09:30:00+02:00
AT,Steiermark,83608,79979,2103,10816555,65,16,2021-08-31T09:30:00+02:00
AT,Niederösterreich,116233,111651,1836,14777235,92,24,2021-08-31T09:30:00+02:00
AT,Oberösterreich,123966,119771,1765,12437817,89,26,2021-08-31T09:30:00+02:00
AT,Wien,151829,144261,2358,16662168,150,44,2021-08-31T09:30:00+02:00
AT,Österreich,688305,662330,10772,76575848,510,130,2021-08-31T09:30:00+02:00
